conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/54f7432d-a8b6-4ed4-a50e-9ec882320595,"seurata, tarkastaa ja testata",,,released,2021-03-31T12:02:58.558Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.8.0
SkillGroup,http://data.europa.eu/esco/skill/552c4f35-a2d1-49c2-8fda-afe26695c44a,sosiaaliset ja viestintätaidot ja -osaaminen,,,released,2021-08-30T09:00:34.189Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Taidot ja osaaminen, jotka liittyvät kykyyn toimia myönteisesti ja rakentavasti muiden kanssa. Tämä tarkoittaa, että viestitään ideoista toimivasti ja empaattisesti, sovitetaan omat tavoitteet ja toimet yhteen muiden tavoitteiden ja toimien kanssa ja toimitaan arvojen mukaan jäsennellyillä tavoilla, varmistetaan muiden hyvinvointi ja edistyminen sekä osoitetaan johtajuutta.
  ",T4
SkillGroup,http://data.europa.eu/esco/skill/56c3ea4b-7cea-44da-969c-c21b07a55030,pestä ja huoltaa tekstiilejä ja vaatteita,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.12
SkillGroup,http://data.europa.eu/esco/skill/57216e88-a0d3-4b8c-af6c-b8232b4f48c2,käyttää tarkkuustyökaluja,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.7.4
SkillGroup,http://data.europa.eu/esco/skill/5770f630-9b25-49f3-9d37-e93ec1799749,opettaa ja kouluttaa,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.3
SkillGroup,http://data.europa.eu/esco/skill/577ce84f-0d21-4f25-8307-99c53f6f8437,siirtää ja nostaa,,,released,2022-08-24T13:51:21.612Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.2.0
SkillGroup,http://data.europa.eu/esco/skill/57a45369-afc1-4f5a-b157-6f18de506bab,rakentaa,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.0
SkillGroup,http://data.europa.eu/esco/skill/57e6af87-8a6b-4ecb-88e5-7c80b582ddd7,käyttää tarkkuuskojeita ja -laitteita,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.6.0
SkillGroup,http://data.europa.eu/esco/skill/583b1fb5-be8d-41f0-aa81-0b6bef4793c2,asentaa putkistolaitteita tai -järjestelmiä,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.2.2
SkillGroup,http://data.europa.eu/esco/skill/587e1cd6-a376-4c8f-8369-187c128d72a3,käsitellä tietoa,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.4
SkillGroup,http://data.europa.eu/esco/skill/58bd927f-e4cc-4b61-a679-cb91b3f8075a,noudattaa ohjeita ja menettelyjä,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.8.5
SkillGroup,http://data.europa.eu/esco/skill/58beed15-8cf0-4bea-a24a-ad595768bba6,rakentaa ja korjata rakenteita,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1.0
SkillGroup,http://data.europa.eu/esco/skill/58edb789-d085-4e7d-8b6e-b70913bebfca,asentaa ja koota rakennusten kiinteitä kalusteita,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1.7
SkillGroup,http://data.europa.eu/esco/skill/592525ab-b517-4c55-8c65-17e0f5d99205,koota sähkö- ja elektroniikkatuotteita,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.5.3
SkillGroup,http://data.europa.eu/esco/skill/59c46f34-bffd-4859-adf4-3839c2a73821,rakentaa,,,released,2020-12-10T13:23:35.251Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.0.0
SkillGroup,http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,noudattaa työsuojelumenettelyjä,,,released,2021-09-30T13:21:36.327Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.3.1
SkillGroup,http://data.europa.eu/esco/skill/5c26881e-2759-4a38-b136-5e0f6071b524,"organisoida, suunnitella ja aikatauluttaa työtä ja toimintoja",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.2
SkillGroup,http://data.europa.eu/esco/skill/5c2d5780-23ed-4372-bb8d-c1846ee404ae,valvoa rahoituksellisia ja taloudellisia resursseja ja toimintaa,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.3
SkillGroup,http://data.europa.eu/esco/skill/5d1d2d04-5510-4918-a437-7f57d570483a,asentaa kattoja,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.1.5
SkillGroup,http://data.europa.eu/esco/skill/5dbb69d2-9e1b-4e0f-b8c0-0bac709729cf,punnita,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.5.2
SkillGroup,http://data.europa.eu/esco/skill/5ea47148-5289-49f2-80f8-bb1f54b37de0,levittää suojaavia tai koristavia liuoksia tai pinnoitteita,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.3.3
SkillGroup,http://data.europa.eu/esco/skill/5f92ff3e-288b-44aa-864d-5ebb1adb7925,muotoilla hiuksia ja antaa kauneushoitoja,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.6.4
SkillGroup,http://data.europa.eu/esco/skill/6107b01a-3dac-4a03-ac9c-1044e4af0307,neuvoa,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.1
SkillGroup,http://data.europa.eu/esco/skill/6115ff80-3d84-4e87-8e2b-6ede7ee004b4,soveltaa kulttuurisia taitoja ja kykyjä,,,released,2021-08-30T16:54:02.907Z,,"http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Ilmaista ja tulkita ajatuksia, kokemuksia ja tunteita luovasti. Olla avoin oppimaan erilaisista kulttuurisista ja taiteen ilmaisumuodoista.
  ",T6.4
SkillGroup,http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,hävittää vaaratonta jätettä tai romua,,,released,2020-12-10T16:56:34.388Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.13.2
SkillGroup,http://data.europa.eu/esco/skill/62023d5b-22ea-442e-ac46-39eb83c986fb,koota huonekaluja,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.5.5
SkillGroup,http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c,antaa tuotteita ja palveluja koskevaa neuvontaa,,,released,2021-03-30T12:20:05.78Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5.3
SkillGroup,http://data.europa.eu/esco/skill/64acded2-d944-4f85-a703-cfe9375f706a,käyttää maa- tai metsätalouslaitteita,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.1.2
SkillGroup,http://data.europa.eu/esco/skill/64aeee4d-3791-4448-8ed8-9b49ad04f2fb,kääntää ja tulkata,,,released,2021-09-20T12:11:22.451Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.15.2
SkillGroup,http://data.europa.eu/esco/skill/663d82aa-4c0d-46bc-90f5-03770f068bb1,ajaa ajoneuvoja,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.2
SkillGroup,http://data.europa.eu/esco/skill/663e753c-2fc4-4bf6-9a06-a6ab2d705238,ostaa tavaroita tai palveluja,,,released,2022-06-19T15:06:42.666Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.6.3
SkillGroup,http://data.europa.eu/esco/skill/66fdc34c-2326-4baa-b8ff-7a1d1015fe3a,suunnitella ja organisoida,,,released,2021-08-30T14:01:57.38Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills","Ohjata toimintoja ja tehtäviä, laatia aikatauluja sekä koordinoida ryhmien ja yksilöiden toimintaa niin, että tavoitteet saavutetaan aikataulussa ja budjetissa.
  ",T2.2
SkillGroup,http://data.europa.eu/esco/skill/682bb7ca-dbe9-4c33-9c7a-1ae56e28516e,lastata ja purkaa tavaroita ja materiaaleja,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.2.1
SkillGroup,http://data.europa.eu/esco/skill/6889a21c-837b-49a2-be61-bb6010ab63f4,hankkia tietoja suullisesti,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.7
SkillGroup,http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"hallinnoida, koota ja tallentaa digitaalista tietoa",,,released,2022-06-22T14:10:40.773Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.5.2
SkillGroup,http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488,opettaa operatiivisia menettelyjä,,,released,2021-01-20T14:25:45.625Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.3.3
SkillGroup,http://data.europa.eu/esco/skill/6c6957bf-cf1f-4483-9c7e-1655f251b01a,soveltaa yrittäjyys- ja taloustaitoja sekä -osaamista,,,released,2021-08-30T16:54:20.061Z,,"http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Hallita omia ja muiden varoja ja resursseja. Toimia pitkäjänteisesti, suhtautua avoimesti työmahdollisuuksiin ja riskeihin sekä osoittaa kykyä saada käyttöön resursseja ja halua oppia kokemuksista.
  ",T6.5
SkillGroup,http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,asentaa puu- ja metalliosia,,,released,2022-06-19T12:25:44.633Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.1.2
SkillGroup,http://data.europa.eu/esco/skill/6d535249-ac7c-4e44-8ada-09305c3a3900,"valmistaa muotteja, valuja, malleja ja kaavoja",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.6.0
SkillGroup,http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe,harjoittaa teknistä tai akateemista kirjoittamista,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.13.3
SkillGroup,http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,kehittää tavoitteita ja strategioita,,,released,2020-12-11T09:19:59.825Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.1.0
SkillGroup,http://data.europa.eu/esco/skill/6f142deb-03a9-4cd7-94ce-e0f023ae2169,viestiä,,,released,2021-08-30T16:23:39.992Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Ilmaista ja vaihtaa tietoja, ideoita, käsitteitä, ajatuksia ja tunteita sekä ratkaista erimielisyyksiä virallisissa ja epävirallisissa yhteyksissä käyttämällä sanoista, merkeistä ja säännöistä koostuvia yhteisiä järjestelmiä.
  ",T4.1
SkillGroup,http://data.europa.eu/esco/skill/6f89dcbe-4315-4533-8801-3aadf9190b86,kehittää tavoitteita ja strategioita,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.1
SkillGroup,http://data.europa.eu/esco/skill/70ac2c90-656a-4fa3-886c-5b9305db2087,käsitellä tietoa,,,released,2021-12-17T12:48:25.958Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.4.0
SkillGroup,http://data.europa.eu/esco/skill/7194cdea-bca7-4c4a-8d49-3cb54b89d5a0,antaa hoitoa tai eläinlääkinnällistä hoitoa eläimille,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.9.7
SkillGroup,http://data.europa.eu/esco/skill/72fe5d9f-4ec8-4fc4-b1d3-0dd83be0aa1a,leikata materiaaleja ja porata reikiä,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.7.1
SkillGroup,http://data.europa.eu/esco/skill/73dba04a-7c18-439f-8757-b5f60532ba74,ottaa työhön ja palkata,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.7
SkillGroup,http://data.europa.eu/esco/skill/73e602a0-f80f-4f56-8e21-3db4fd08709d,"tarjota lääkintähoitoa, hammashoitoa ja sairaanhoitoa",,,released,2022-08-24T13:28:58.128Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.2.1
SkillGroup,http://data.europa.eu/esco/skill/74052f13-4cae-4600-a4d3-8103004683f3,käyttää käsityökaluja,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.7.0
SkillGroup,http://data.europa.eu/esco/skill/74b7938e-f667-48ff-a26d-faed294ac6c9,valmistaa malleja,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.6.3
SkillGroup,http://data.europa.eu/esco/skill/75c1ab73-5b00-48a0-818e-93487ebdd7e1,luoda ja suojata tietokonejärjestelmiä,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.2
SkillGroup,http://data.europa.eu/esco/skill/762f3830-baa8-4a7e-a5de-b49037d80885,hoitaa kasveja ja viljelykasveja,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.4.0
SkillGroup,http://data.europa.eu/esco/skill/775be776-b6ce-4322-a96f-11b2df84ce07,luoda taiteellista tai visuaalista materiaalia tai opetusmateriaalia,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.12.0
SkillGroup,http://data.europa.eu/esco/skill/77a2918f-5969-4545-a632-d3e6a853b2c5,kouluttaa eläimiä,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.9.6
SkillGroup,http://data.europa.eu/esco/skill/77e41477-4ecf-425b-8163-b18a5a54e593,ottaa työhön ja palkata,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.7.0
SkillGroup,http://data.europa.eu/esco/skill/77ee8fad-188f-44cf-88ba-4e495a52d604,avustaa henkilökohtaisissa tarpeissa,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.6.2
SkillGroup,http://data.europa.eu/esco/skill/79f3d574-fcf2-445e-a087-cc774f19b861,käyttää pumppujärjestelmiä tai -laitteita,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.4.3
SkillGroup,http://data.europa.eu/esco/skill/7a00c77c-4a1c-4fd6-a83f-004bda65d81a,valvoa ihmisiä,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.8
SkillGroup,http://data.europa.eu/esco/skill/7a163630-7536-4748-a259-aa820d3be44b,tarjota terveydenhuoltoa tai sairaanhoitoa,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.2
SkillGroup,http://data.europa.eu/esco/skill/7a8c9402-0550-4966-9ff6-0d65b0f6b1fb,"puhdistaa työkaluja, laitteita, työkappaleita ja ajoneuvoja",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.11.1
SkillGroup,http://data.europa.eu/esco/skill/7b942071-f688-4600-8d9f-ad4c0306abc7,"asentaa, huoltaa ja korjata sähkö-, elektroniikka- ja tarkkuuslaitteita",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.8
SkillGroup,http://data.europa.eu/esco/skill/7ca69606-5ffc-4668-ae53-713c1f1612e6,käyttää tieteellisiä laitteita ja laboratoriolaitteita,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.6.3
SkillGroup,http://data.europa.eu/esco/skill/7de7e3f6-d222-4f08-b3f0-e2deff7ef798,tarjota tietoa ja tukea yleisölle ja asiakkaille,,,released,2022-06-19T15:20:39.399Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.4.0
SkillGroup,http://data.europa.eu/esco/skill/7e0b93e0-0de7-4607-b07f-27a6828d3ff0,laatia opetusohjelmia,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.1.6
SkillGroup,http://data.europa.eu/esco/skill/7e153e1d-2b12-43ad-89f3-0cf82ebc4a30,tehdä riskianalyysejä ja hallita riskejä,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7.5
SkillGroup,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,tehdä akateemista tutkimusta tai markkinatutkimusta,,,released,2022-08-24T13:52:40.376Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.1.1
SkillGroup,http://data.europa.eu/esco/skill/7ec00c15-c9bb-4b74-9b8b-681424e9ea2c,käyttää pakkauskoneita,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.5.2
SkillGroup,http://data.europa.eu/esco/skill/802deca0-b880-4d1a-b366-e13b27621baf,noudattaa toimintaohjeita,,,released,2022-06-19T15:44:38.171Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3.3
SkillGroup,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,noudattaa ympäristönsuojelulakeja ja -normeja,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3.2
SkillGroup,http://data.europa.eu/esco/skill/8066edda-60e7-4e41-966b-4be09b049ab3,valmistaa teollisia materiaaleja jalostusta tai käyttöä varten,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.3.3
SkillGroup,http://data.europa.eu/esco/skill/80cf002a-6586-4db7-9c9a-88325a9a5e1b,soveltaa ympäristöön liittyviä taitoja ja tietoja,,,released,2021-09-13T17:37:26.558Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Pohtia yksilöiden toiminnan lyhyen ja pitkän aikavälin vaikutusta fyysiseen ja sosiaaliseen ympäristöön sekä omaksua kestävä työskentelytapa ja elämäntyyli. Tunnustaa yksilöllinen ja yhteinen vastuu paikallisen ja maailmanlaajuisen ympäristön suojelusta ja ennallistamisesta ja kannustaa muita.
  ",T6.2
SkillGroup,http://data.europa.eu/esco/skill/81d95361-e7dd-4f75-a243-d646a7dd6a28,viimeistellä rakenteiden sisäisiä tai ulkoisia osia,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S7.3.0
SkillGroup,http://data.europa.eu/esco/skill/81f29457-6d0d-4f46-9e0a-7295c7c6f090,vastata valituksiin,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.1.3
SkillGroup,http://data.europa.eu/esco/skill/821ecf8f-3c2a-4b89-a9f1-b2aa7fb0b625,siivota,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.11
SkillGroup,http://data.europa.eu/esco/skill/82463bb1-85d1-4e99-a4ce-08508fc3b2a3,tukea muita,,,released,2021-08-30T16:28:59.285Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Ohjata tai auttaa ihmisiä, joilla on vähemmän kokemusta tai tietoa, ja tukea hädänalaisia.
  ",T4.2
SkillGroup,http://data.europa.eu/esco/skill/8267ecb5-c976-4b6a-809b-4ceecb954967,ajattelutaidot ja -kyvyt,,,released,2021-08-30T08:20:35.122Z,,"http://data.europa.eu/esco/concept-scheme/skill-transversal-groups
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Sellaisten henkisten prosessien soveltamiseen liittyvät taidot ja kyvyt, joissa kerätään, käsitteellistetään, analysoidaan, tiivistetään ja/tai arvioidaan havaintojen, kokemuksen reflektoinnin, päättelyn tai viestinnän perusteella kerättyä tai tuotettua tietoa. Tällaisia ovat esimerkiksi kyky arvioida ja käyttää erityyppistä tietoa toiminnan suunnittelemiseksi, tavoitteiden saavuttamiseksi, ongelmien ratkaisemiseksi, asioiden käsittelemiseksi sekä monitahoisten tehtävien suorittamiseksi tavanomaisilla ja uusilla tavoilla.
  ",T2
SkillGroup,http://data.europa.eu/esco/skill/827de17d-3fc1-4ba5-b4e0-850c51e750c8,koota ja valmistaa tuotteita,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S6.5.0
SkillGroup,http://data.europa.eu/esco/skill/82c084ea-15e9-4d55-98dc-ede0f767baee,tietoon liittyvät taidot,,,released,2022-08-02T10:53:25.141Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.0
SkillGroup,http://data.europa.eu/esco/skill/8369011d-de43-4800-bcce-be12e19828a5,ottaa vastaan palautetta,,,released,2022-06-19T14:48:30.73Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.8.4
SkillGroup,http://data.europa.eu/esco/skill/8427894f-2622-4b97-9366-72234a5fab50,käyttää vesikulkuneuvoja,,,released,2020-12-02T16:19:04.329Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.3
SkillGroup,http://data.europa.eu/esco/skill/842ebeb2-d252-4bde-98fe-e0463f7009db,käyttää digitaalisia välineitä koneiden ohjaukseen,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S5.7
SkillGroup,http://data.europa.eu/esco/skill/848c0306-8cbe-4693-a275-d99807c0173c,pitää yhteyttä ja verkottua,,,released,2022-06-19T14:48:30.73Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.2.0
SkillGroup,http://data.europa.eu/esco/skill/85b379e7-e0b7-48b8-baa7-631f50a7cdd5,"viestintä, yhteistyö ja luovuus",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.0
SkillGroup,http://data.europa.eu/esco/skill/869fc2ce-478f-4420-8766-e1f02cec4fb2,johtamistaidot,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4
SkillGroup,http://data.europa.eu/esco/skill/872c0ddb-f056-4f51-afac-fc3d6fae0f5b,käyttää lääkintälaitteita,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S8.6.1
SkillGroup,http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,johtaa operatiivista toimintaa,,,released,2022-06-21T15:59:20.234Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.2.1
SkillGroup,http://data.europa.eu/esco/skill/8826b057-0e80-4e3d-9efc-1e179d597f40,avustaa henkilöitä liikkumisessa,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.6.1
SkillGroup,http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,suunnitella järjestelmiä ja tuotteita,,,released,2020-12-02T16:09:56.551Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.11.0
